,base/partner_window.app,base/staffmaint.app,rcpt/cr_batches.app,rcpt/de_batches.app,rcpt/gift_import.app,crm/index.app,rcpt/gift_history.app,rcpt/gift_entry.app,rcpt/cc_admin_fee.app,base/new_partner.app,rcpt/fund_gift_list.app,rcpt/receipt_types.app,rcpt/donor_report_test.app,base/mlist_maint.app,rcpt/donation_detail.app,rcpt/gift_import_report.app,rcpt/gift_entry_new.app,rcpt/admin_fees.app,base/email_reports.app,base/requests.app,base/prefs.app,base/mailing_report_test.app,lightsys/conv_pay.app,payroll/runpayroll.app,payroll/pay_form.app,/lightsys/Checks.app,/lightsys/Liabilities.app,rcpt/deposit_summary.app,lightsys/conv_disb.app,disb/cd_batches.app,disb/disbursements.app,/lightsys/Payroll.app,rcpt/donation_summary.app,gl/batches.app,rcpt/manual_trx_fee.app,/lightsys/Address2.app,disb/disbursements_detail.app,disb/cashdisb.app,payroll/payroll_register.app,payroll/paystubs.app,payroll/payroll_reg.app,gl/liabilities.app,disb/disbursements_payees.app,disb/disbursements_matrix.app,gl/balance_sheet.app,gl/fund_balance.app,gl/journal_entry.app,gl/acctmaint.app,gl/coarpt.app,payroll/financial_statement.app,gl/transaction_report.app,gl/periodmaint.app,gl/new_post_batch.app,payroll/item_types.app,base/subscription.app,gl/inc_exp_fund_matrix.app,gl/transaction_research.app,rcpt/annual_statement.app,gl/trial_balance.app,base/mlists.app,base/labels.app,base/af_maint.app,gl/fundmgr_report.app,gl/period_comparison.app,gl/coamaint.app,base/Help.app,rcpt/gift_types.app,gl/inc_exp_matrix.app,disb/disbursements_summary.app,rcpt/admin_fee_summary.app,payroll/payees.app,gl/fundmaint.app,base/country_maint.app,gl/net_assets_change.app,rcpt/admin_types.app,base/partner_search.app,base/email_reports_new.app,base/new_subs.app,base/dup_check.app,system/security_policy.app,system/config.app,system/TableMaintenance.app,/lightsys/Receipting.app,rcpt/gift_matrix.app,rcpt/monthly_gift_list.app,base/map.app,rcpt/pledges.app,lightsys/fund_settlement.app,mportal/manage.app,payroll/tax_table.app,base/edit_table.app,task/dashboard.app,gl/inc_exp_balance.app,system/security_permissions.app,/lightsys/TableMaintenance.app,payroll/pay_detail_by_payee.app,system/scanner_types.app,base/data_qa.app,gl/trial_balance_ctl.app,payroll/pay_detail.app,crm/profile.app,system/motd_edit.app
empty,0.15384615384615385,0.0,0.23076923076923078,0.0,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base/partner_window.app,0.0,0.006965174129353234,0.15422885572139303,0.010945273631840797,0.06865671641791045,0.07164179104477612,0.01791044776119403,0.2228855721393035,0.0,0.0945273631840796,0.003980099502487562,0.0009950248756218905,0.005970149253731343,0.04079601990049751,0.0,0.0009950248756218905,0.0029850746268656717,0.0009950248756218905,0.003980099502487562,0.007960199004975124,0.001990049751243781,0.004975124378109453,0.0,0.01890547263681592,0.001990049751243781,0.0029850746268656717,0.0009950248756218905,0.0,0.0,0.08955223880597014,0.0029850746268656717,0.0,0.0,0.024875621890547265,0.0,0.001990049751243781,0.0,0.0009950248756218905,0.0009950248756218905,0.003980099502487562,0.003980099502487562,0.004975124378109453,0.0,0.0,0.0,0.001990049751243781,0.0009950248756218905,0.0,0.001990049751243781,0.0,0.0009950248756218905,0.001990049751243781,0.0,0.0,0.020895522388059702,0.0009950248756218905,0.0009950248756218905,0.003980099502487562,0.0009950248756218905,0.0029850746268656717,0.003980099502487562,0.0009950248756218905,0.0,0.0,0.0029850746268656717,0.0029850746268656717,0.0009950248756218905,0.0,0.0,0.0,0.001990049751243781,0.0,0.0,0.0,0.0,0.0,0.001990049751243781,0.0009950248756218905,0.003980099502487562,0.0029850746268656717,0.0009950248756218905,0.015920398009950248,0.0009950248756218905,0.0,0.0,0.0009950248756218905,0.0029850746268656717,0.0,0.003980099502487562,0.0,0.0009950248756218905,0.0,0.0,0.0,0.0,0.0,0.0,0.027860696517412936,0.0,0.0,0.0,0.0
base/staffmaint.app,0.1875,0.0,0.09375,0.0,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.03125,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.03125,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0
rcpt/cr_batches.app,0.06204583566238122,0.0005589714924538849,0.0,0.18278367803242035,0.1257685858021241,0.015651201788708775,0.01956400223588597,0.38177752934600334,0.0,0.0022358859698155395,0.0016769144773616546,0.004471771939631079,0.006707657909446618,0.004471771939631079,0.003353828954723309,0.0016769144773616546,0.06036892118501956,0.0005589714924538849,0.0005589714924538849,0.006707657909446618,0.0011179429849077697,0.0005589714924538849,0.0,0.008943543879262158,0.0,0.0011179429849077697,0.0,0.003353828954723309,0.0,0.02068194522079374,0.0011179429849077697,0.0011179429849077697,0.0011179429849077697,0.024594745667970933,0.0005589714924538849,0.0,0.0011179429849077697,0.0,0.0,0.0005589714924538849,0.0005589714924538849,0.0016769144773616546,0.0011179429849077697,0.0005589714924538849,0.0,0.0005589714924538849,0.0,0.0005589714924538849,0.0,0.0,0.0005589714924538849,0.005030743432084964,0.0,0.0,0.0,0.0,0.0022358859698155395,0.0011179429849077697,0.0011179429849077697,0.0005589714924538849,0.0,0.0011179429849077697,0.0,0.0,0.0016769144773616546,0.0,0.0,0.0016769144773616546,0.0,0.0011179429849077697,0.0,0.0,0.0,0.0,0.0,0.0,0.0005589714924538849,0.0,0.0,0.004471771939631079,0.005030743432084964,0.010061486864169928,0.0,0.0005589714924538849,0.0005589714924538849,0.0011179429849077697,0.005030743432084964,0.0,0.0011179429849077697,0.0005589714924538849,0.0,0.0,0.0,0.0,0.0005589714924538849,0.0,0.0,0.0022358859698155395,0.0,0.0,0.0,0.0
rcpt/de_batches.app,0.03265940902021773,0.0,0.5147744945567652,0.0,0.1057542768273717,0.017107309486780714,0.00933125972006221,0.02177293934681182,0.0,0.0015552099533437014,0.004665629860031105,0.003110419906687403,0.01088646967340591,0.003110419906687403,0.003110419906687403,0.006220839813374806,0.003110419906687403,0.006220839813374806,0.0,0.0,0.0,0.0,0.0,0.00933125972006221,0.0,0.0015552099533437014,0.0,0.02332814930015552,0.0,0.07153965785381027,0.0,0.0,0.0015552099533437014,0.06998444790046657,0.0,0.0,0.0,0.0,0.0,0.004665629860031105,0.0015552099533437014,0.00933125972006221,0.0,0.0,0.0,0.0015552099533437014,0.0015552099533437014,0.003110419906687403,0.0,0.0,0.0015552099533437014,0.006220839813374806,0.0,0.0,0.0,0.0,0.004665629860031105,0.0015552099533437014,0.0015552099533437014,0.0,0.0,0.0,0.0,0.0,0.0015552099533437014,0.0,0.006220839813374806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015552099533437014,0.0,0.003110419906687403,0.0015552099533437014,0.02332814930015552,0.0,0.0,0.0,0.0,0.0015552099533437014,0.0,0.0015552099533437014,0.0,0.0,0.0,0.0015552099533437014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rcpt/gift_import.app,0.10645933014354067,0.0011961722488038277,0.4150717703349282,0.03588516746411483,0.0,0.02631578947368421,0.01674641148325359,0.013157894736842105,0.0,0.12679425837320574,0.005980861244019139,0.0011961722488038277,0.02033492822966507,0.0,0.0,0.014354066985645933,0.01076555023923445,0.0035885167464114833,0.0,0.0,0.0,0.0,0.0,0.01555023923444976,0.0,0.0,0.0,0.0011961722488038277,0.0,0.014354066985645933,0.0011961722488038277,0.0011961722488038277,0.0011961722488038277,0.023923444976076555,0.0035885167464114833,0.0,0.0,0.0011961722488038277,0.0,0.0,0.004784688995215311,0.0,0.0,0.0,0.0011961722488038277,0.0011961722488038277,0.0023923444976076554,0.0035885167464114833,0.0,0.0,0.0035885167464114833,0.004784688995215311,0.0,0.0,0.0,0.0011961722488038277,0.0023923444976076554,0.0,0.005980861244019139,0.0,0.0,0.0011961722488038277,0.0,0.0,0.004784688995215311,0.0,0.0035885167464114833,0.004784688995215311,0.0,0.0023923444976076554,0.0011961722488038277,0.0011961722488038277,0.0,0.0,0.0011961722488038277,0.0,0.0011961722488038277,0.0,0.0,0.009569377990430622,0.01674641148325359,0.03229665071770335,0.0,0.0,0.0,0.0011961722488038277,0.004784688995215311,0.0011961722488038277,0.0023923444976076554,0.0,0.0,0.0,0.0023923444976076554,0.0,0.0,0.0,0.0,0.01555023923444976,0.0,0.0,0.0,0.0
crm/index.app,0.17897727272727273,0.002840909090909091,0.16761363636363635,0.014204545454545454,0.07102272727272728,0.0,0.014204545454545454,0.005681818181818182,0.0,0.10795454545454546,0.014204545454545454,0.0,0.011363636363636364,0.05965909090909091,0.0,0.0,0.036931818181818184,0.0,0.002840909090909091,0.002840909090909091,0.014204545454545454,0.011363636363636364,0.0,0.019886363636363636,0.0,0.005681818181818182,0.0,0.0,0.0,0.022727272727272728,0.0,0.005681818181818182,0.0,0.02556818181818182,0.002840909090909091,0.0,0.002840909090909091,0.0,0.002840909090909091,0.0,0.002840909090909091,0.002840909090909091,0.005681818181818182,0.0,0.0,0.0,0.0,0.002840909090909091,0.0,0.0,0.0,0.014204545454545454,0.0,0.0,0.008522727272727272,0.0,0.005681818181818182,0.005681818181818182,0.0,0.008522727272727272,0.0,0.0,0.0,0.0,0.014204545454545454,0.0,0.0,0.005681818181818182,0.0,0.0,0.0,0.005681818181818182,0.0,0.0,0.0,0.002840909090909091,0.002840909090909091,0.002840909090909091,0.0,0.017045454545454544,0.008522727272727272,0.05397727272727273,0.0,0.002840909090909091,0.0,0.0,0.005681818181818182,0.002840909090909091,0.011363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002840909090909091,0.0,0.0,0.0,0.0
rcpt/gift_history.app,0.11949685534591195,0.006289308176100629,0.27672955974842767,0.05660377358490566,0.1069182389937107,0.025157232704402517,0.0,0.09433962264150944,0.006289308176100629,0.07547169811320754,0.006289308176100629,0.006289308176100629,0.0440251572327044,0.006289308176100629,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0,0.0,0.0,0.006289308176100629,0.0,0.0,0.0,0.0,0.0,0.025157232704402517,0.0,0.0,0.006289308176100629,0.018867924528301886,0.0,0.0,0.006289308176100629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0,0.0,0.0,0.0,0.012578616352201259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012578616352201259,0.006289308176100629,0.0,0.0,0.0,0.006289308176100629,0.0,0.0,0.0,0.0,0.006289308176100629,0.0,0.0,0.012578616352201259,0.006289308176100629,0.012578616352201259,0.0,0.0,0.0,0.0,0.0,0.0,0.012578616352201259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rcpt/gift_entry.app,0.15323294951284322,0.002657218777679362,0.28255093002657217,0.08768821966341896,0.08768821966341896,0.01682905225863596,0.029229406554472984,0.0,0.0,0.05491585473870682,0.005314437555358724,0.0008857395925597874,0.01771479185119575,0.0008857395925597874,0.002657218777679362,0.002657218777679362,0.0044286979627989375,0.0,0.0,0.01682905225863596,0.0,0.001771479185119575,0.0,0.0070859167404783,0.0,0.0,0.0,0.00354295837023915,0.0,0.03720106288751107,0.00354295837023915,0.0,0.0008857395925597874,0.042515500442869794,0.0008857395925597874,0.0,0.0,0.0,0.0,0.0,0.002657218777679362,0.001771479185119575,0.0008857395925597874,0.0,0.0008857395925597874,0.00354295837023915,0.012400354295837024,0.001771479185119575,0.0008857395925597874,0.0,0.002657218777679362,0.005314437555358724,0.0008857395925597874,0.0,0.0,0.0,0.00354295837023915,0.001771479185119575,0.006200177147918512,0.0,0.0,0.0,0.0,0.0008857395925597874,0.0044286979627989375,0.0,0.00354295837023915,0.002657218777679362,0.0,0.0,0.0008857395925597874,0.0,0.0,0.0,0.0008857395925597874,0.0,0.0,0.0008857395925597874,0.0,0.001771479185119575,0.0283436669619132,0.03100088573959256,0.0,0.0,0.0,0.0008857395925597874,0.00354295837023915,0.001771479185119575,0.0008857395925597874,0.0,0.0008857395925597874,0.0,0.0,0.0,0.0,0.0,0.0044286979627989375,0.002657218777679362,0.0008857395925597874,0.0,0.0,0.0
rcpt/cc_admin_fee.app,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
